user_id,aov,category
19269,-9999,Phones
49705,-9999,Phones
17259,-9999,Phones
48213,-9999,Phones
16777,-9999,Phones
26408,-9999,Phones
8020,-9999,Phones
26868,-9999,Phones
49257,-9999,Phones
19875,-9999,Phones
20450,-9999,Phones
31288,-9999,Phones
29267,-9999,Phones
49703,-9999,Phones
32908,-9999,Phones
34859,-9999,Phones
6615,-9999,Phones
27304,-9999,Phones
31918,-9999,Phones
10230,-9999,Phones
41780,-9999,Phones
13375,-9999,Phones
21203,-9999,Phones
3551,-9999,Phones
24422,-9999,Phones
33250,-9999,Phones
6781,-9999,Phones
7876,-9999,Phones
21736,-9999,Phones
836,-9999,Phones
13756,-9999,Phones
43934,-9999,Phones
8948,-9999,Phones
43372,-9999,Phones
15834,-9999,Phones
32247,-9999,Phones
19839,-9999,Phones
34567,-9999,Phones
18135,-9999,Phones
31640,-9999,Phones
6632,-9999,Phones
15556,-9999,Phones
31526,-9999,Phones
33698,-9999,Phones
32493,-9999,Phones
48687,-9999,Phones
1563,-9999,Phones
6690,-9999,Phones
11084,-9999,Phones
44972,-9999,Phones
11251,-9999,Phones
49699,-9999,Phones
2338,-9999,Phones
43833,-9999,Phones
7763,-9999,Phones
24010,-9999,Phones
25986,-9999,Phones
23619,-9999,Phones
35334,-9999,Phones
33508,-9999,Phones
31367,-9999,Phones
40194,-9999,Phones
18127,-9999,Phones
7554,-9999,Phones
29430,-9999,Phones
23138,-9999,Phones
6707,-9999,Phones
29642,-9999,Phones
14183,-9999,Phones
30118,-9999,Phones
32869,-9999,Phones
13104,-9999,Phones
48443,-9999,Phones
45304,-9999,Phones
12992,-9999,Phones
45062,-9999,Phones
3930,-9999,Phones
10682,-9999,Phones
37011,-9999,Phones
12961,-9999,Phones
11783,-9999,Phones
12145,-9999,Phones
37866,-9999,Phones
44874,-9999,Phones
3128,-9999,Phones
4876,-9999,Phones
9552,-9999,Phones
41165,-9999,Phones
42710,-9999,Phones
31225,-9999,Phones
35400,-9999,Phones
36525,-9999,Phones
43141,-9999,Phones
2733,-9999,Phones
31908,-9999,Phones
47157,-9999,Phones
13239,-9999,Phones
12738,-9999,Phones
607,-9999,Phones
26466,-9999,Phones
40792,-9999,Phones
21783,-9999,Phones
27426,-9999,Phones
5630,-9999,Phones
16034,-9999,Phones
16809,-9999,Phones
31609,-9999,Phones
41096,-9999,Phones
49388,-9999,Phones
4421,-9999,Phones
1968,-9999,Phones
16452,-9999,Phones
18417,-9999,Phones
39550,-9999,Phones
26001,-9999,Phones
48635,-9999,Phones
49182,-9999,Phones
48782,-9999,Phones
7645,-9999,Phones
40655,-9999,Phones
2610,-9999,Phones
9292,-9999,Phones
28688,-9999,Phones
45438,-9999,Phones
21256,-9999,Phones
26688,-9999,Phones
37550,-9999,Phones
25332,-9999,Phones
11635,-9999,Phones
45787,-9999,Phones
16104,-9999,Phones
27295,-9999,Phones
32665,-9999,Phones
35015,-9999,Phones
48568,-9999,Phones
8625,-9999,Phones
4618,-9999,Phones
17789,-9999,Phones
35637,-9999,Phones
30635,-9999,Phones
24256,-9999,Phones
20809,-9999,Phones
854,-9999,Phones
13065,-9999,Phones
30416,-9999,Phones
20339,-9999,Phones
45988,-9999,Phones
22091,-9999,Phones
20797,-9999,Phones
44711,-9999,Phones
12729,-9999,Phones
30294,-9999,Phones
11730,-9999,Phones
47897,-9999,Phones
2597,-9999,Phones
6090,-9999,Phones
10281,-9999,Phones
22526,-9999,Phones
35241,-9999,Phones
3693,-9999,Phones
43716,-9999,Phones
18148,-9999,Phones
12499,-9999,Phones
44008,-9999,Phones
12494,-9999,Phones
15835,-9999,Phones
35452,-9999,Phones
16687,-9999,Phones
43354,-9999,Phones
45231,-9999,Phones
314,-9999,Phones
18061,-9999,Phones
6597,-9999,Phones
1015,-9999,Phones
34926,-9999,Phones
24717,-9999,Phones
11807,-9999,Phones
8939,-9999,Phones
49849,-9999,Phones
22971,-9999,Phones
44346,-9999,Phones
17786,-9999,Phones
3572,-9999,Phones
49886,-9999,Phones
41811,-9999,Phones
38580,-9999,Phones
44610,-9999,Phones
23364,-9999,Phones
47171,-9999,Phones
19181,-9999,Phones
16340,-9999,Phones
15777,-9999,Phones
21427,-9999,Phones
25045,-9999,Phones
49948,-9999,Phones
26762,-9999,Phones
43505,-9999,Phones
29200,-9999,Phones
9554,-9999,Phones
6479,-9999,Phones
33601,-9999,Phones
42787,-9999,Phones
45347,-9999,Phones
5513,-9999,Phones
25948,-9999,Phones
1616,-9999,Phones
23643,-9999,Phones
31106,-9999,Phones
3101,-9999,Phones
7795,-9999,Phones
48737,-9999,Phones
32160,-9999,Phones
14176,-9999,Phones
35488,-9999,Phones
11225,-9999,Phones
5728,-9999,Phones
30625,-9999,Phones
27079,-9999,Phones
16367,-9999,Phones
6803,-9999,Phones
38173,-9999,Phones
14406,-9999,Phones
22993,-9999,Phones
41687,-9999,Phones
7857,-9999,Phones
46334,-9999,Phones
24065,-9999,Phones
40995,-9999,Phones
30855,-9999,Phones
885,-9999,Phones
2460,-9999,Phones
18282,-9999,Phones
6910,-9999,Phones
785,-9999,Phones
34531,-9999,Phones
48717,-9999,Phones
10292,-9999,Phones
27430,-9999,Phones
48234,-9999,Phones
36481,-9999,Phones
14687,-9999,Phones
11907,-9999,Phones
29697,-9999,Phones
23851,-9999,Phones
46694,-9999,Phones
24529,-9999,Phones
37144,-9999,Phones
23512,-9999,Phones
12645,-9999,Phones
6684,-9999,Phones
42064,-9999,Phones
18104,-9999,Phones
49183,-9999,Phones
49780,-9999,Phones
14306,-9999,Phones
25823,-9999,Phones
38458,-9999,Phones
47185,-9999,Phones
41954,-9999,Phones
49090,-9999,Phones
2490,-9999,Phones
27022,-9999,Phones
45098,-9999,Phones
18933,-9999,Phones
43206,-9999,Phones
15635,-9999,Phones
29976,-9999,Phones
23860,-9999,Phones
19430,-9999,Phones
14796,-9999,Phones
26661,-9999,Phones
12737,-9999,Phones
36286,-9999,Phones
660,-9999,Phones
40412,-9999,Phones
244,-9999,Phones
48135,-9999,Phones
39868,-9999,Phones
39387,-9999,Phones
7535,-9999,Phones
11532,-9999,Phones
19575,-9999,Phones
20358,-9999,Phones
20958,-9999,Phones
32427,-9999,Phones
8503,-9999,Phones
46926,-9999,Phones
7216,-9999,Phones
20851,-9999,Phones
38650,-9999,Phones
34025,-9999,Phones
1594,-9999,Phones
25265,-9999,Phones
39236,-9999,Phones
1918,-9999,Phones
2839,-9999,Phones
15257,-9999,Phones
34110,-9999,Phones
13271,-9999,Phones
7272,-9999,Phones
39840,-9999,Phones
10485,-9999,Phones
23186,-9999,Phones
47674,-9999,Phones
18708,-9999,Phones
5350,-9999,Phones
36427,-9999,Phones
6462,-9999,Phones
38938,-9999,Phones
13603,-9999,Phones
19889,-9999,Phones
39543,-9999,Phones
48272,-9999,Phones
47210,-9999,Phones
37620,-9999,Phones
41998,-9999,Phones
39123,-9999,Phones
6108,-9999,Phones
41406,-9999,Phones
34421,-9999,Phones
5015,-9999,Phones
25070,-9999,Phones
2973,-9999,Phones
28553,-9999,Phones
34417,-9999,Phones
24848,-9999,Phones
12750,-9999,Phones
47728,-9999,Phones
6488,-9999,Phones
41004,-9999,Phones
19905,-9999,Phones
28426,-9999,Phones
40128,-9999,Phones
25751,-9999,Phones
9982,-9999,Phones
25848,-9999,Phones
10368,-9999,Phones
5150,-9999,Phones
9251,-9999,Phones
46661,-9999,Phones
13238,-9999,Phones
35732,-9999,Phones
21851,-9999,Phones
8947,-9999,Phones
46346,-9999,Phones
42834,-9999,Phones
26320,-9999,Phones
35278,-9999,Phones
6752,-9999,Phones
8018,-9999,Phones
1353,-9999,Phones
10460,-9999,Phones
34954,-9999,Phones
49487,-9999,Phones
40803,-9999,Phones
13701,-9999,Phones
48317,-9999,Phones
25520,-9999,Phones
14905,-9999,Phones
870,-9999,Phones
42063,-9999,Phones
72,-9999,Phones
34087,-9999,Phones
12685,-9999,Phones
34992,-9999,Phones
39595,-9999,Phones
13269,-9999,Phones
20183,-9999,Phones
19685,-9999,Phones
39874,-9999,Phones
10152,-9999,Phones
22173,-9999,Phones
38421,-9999,Phones
17277,-9999,Phones
31220,-9999,Phones
4682,-9999,Phones
8698,-9999,Phones
11991,-9999,Phones
44336,-9999,Phones
36453,-9999,Phones
13437,-9999,Phones
34925,-9999,Phones
16727,-9999,Phones
38798,-9999,Phones
22786,-9999,Phones
49335,-9999,Phones
1630,-9999,Phones
12220,-9999,Phones
26832,-9999,Phones
4595,-9999,Phones
40709,-9999,Phones
36926,-9999,Phones
33746,-9999,Phones
30324,-9999,Phones
32394,-9999,Phones
45617,-9999,Phones
8399,-9999,Phones
36451,-9999,Phones
44070,-9999,Phones
16296,-9999,Phones
34622,-9999,Phones
1419,-9999,Phones
8245,-9999,Phones
15332,-9999,Phones
49325,-9999,Phones
19950,-9999,Phones
48975,-9999,Phones
14314,-9999,Phones
4322,-9999,Phones
13156,-9999,Phones
29400,-9999,Phones
38639,-9999,Phones
16583,-9999,Phones
10932,-9999,Phones
9659,-9999,Phones
15335,-9999,Phones
5407,-9999,Phones
27055,-9999,Phones
4464,-9999,Phones
26930,-9999,Phones
12792,-9999,Phones
25465,-9999,Phones
24562,-9999,Phones
36250,-9999,Phones
4271,-9999,Phones
16343,-9999,Phones
19475,-9999,Phones
1053,-9999,Phones
37971,-9999,Phones
29803,-9999,Phones
12053,-9999,Phones
22926,-9999,Phones
20004,-9999,Phones
33295,-9999,Phones
8076,-9999,Phones
46029,-9999,Phones
45603,-9999,Phones
39977,-9999,Phones
35025,-9999,Phones
22504,-9999,Phones
43121,-9999,Phones
27038,-9999,Phones
16517,-9999,Phones
39674,-9999,Phones
10235,-9999,Phones
6351,-9999,Phones
44918,-9999,Phones
42925,-9999,Phones
10593,-9999,Phones
32867,-9999,Phones
31374,-9999,Phones
43673,-9999,Phones
37635,-9999,Phones
42630,-9999,Phones
6587,-9999,Phones
26537,-9999,Phones
29230,-9999,Phones
6128,-9999,Phones
16505,-9999,Phones
42162,-9999,Phones
7566,-9999,Phones
13924,-9999,Phones
48837,-9999,Phones
10321,-9999,Phones
12144,-9999,Phones
35483,-9999,Phones
16534,-9999,Phones
14831,-9999,Phones
5045,-9999,Phones
32199,-9999,Phones
20984,-9999,Phones
39037,-9999,Phones
26638,-9999,Phones
41418,-9999,Phones
43717,-9999,Phones
49822,-9999,Phones
29693,-9999,Phones
34818,-9999,Phones
40730,-9999,Phones
23577,-9999,Phones
25191,-9999,Phones
21188,-9999,Phones
622,-9999,Phones
38960,-9999,Phones
23166,-9999,Phones
49658,-9999,Phones
38476,-9999,Phones
3777,-9999,Phones
643,-9999,Phones
44961,-9999,Phones
26053,-9999,Phones
32956,-9999,Phones
20530,-9999,Phones
14294,-9999,Phones
49196,-9999,Phones
20641,-9999,Phones
46976,-9999,Phones
29677,-9999,Phones
46268,-9999,Phones
34426,-9999,Phones
28455,-9999,Phones
47738,-9999,Phones
44229,-9999,Phones
7015,-9999,Phones
44094,-9999,Phones
45797,-9999,Phones
44038,-9999,Phones
4134,-9999,Phones
4901,-9999,Phones
24424,-9999,Phones
17019,-9999,Phones
43587,-9999,Phones
45884,-9999,Phones
14435,-9999,Phones
27749,-9999,Phones
39876,-9999,Phones
23667,-9999,Phones
39384,-9999,Phones
23682,-9999,Phones
4949,-9999,Phones
3141,-9999,Phones
16718,-9999,Phones
22916,-9999,Phones
445,-9999,Phones
2221,-9999,Phones
8924,-9999,Phones
37769,-9999,Phones
36521,-9999,Phones
7208,-9999,Phones
41806,-9999,Phones
14676,-9999,Phones
27799,-9999,Phones
4961,-9999,Phones
7222,-9999,Phones
27603,-9999,Phones
25292,-9999,Phones
12116,-9999,Phones
20915,-9999,Phones
22413,-9999,Phones
45482,-9999,Phones
22998,-9999,Phones
41480,-9999,Phones
2457,-9999,Phones
31514,-9999,Phones
31752,-9999,Phones
18367,-9999,Phones
5153,-9999,Phones
26219,-9999,Phones
9793,-9999,Phones
6887,-9999,Phones
2176,-9999,Phones
31437,-9999,Phones
46829,-9999,Phones
32302,-9999,Phones
37508,-9999,Phones
43916,-9999,Phones
4647,-9999,Phones
36288,-9999,Phones
37313,-9999,Phones
4398,-9999,Phones
20312,-9999,Phones
31666,-9999,Phones
46463,-9999,Phones
24961,-9999,Phones
43588,-9999,Phones
48168,-9999,Phones
45568,-9999,Phones
39504,-9999,Phones
17396,-9999,Phones
43573,-9999,Phones
45832,-9999,Phones
43953,-9999,Phones
36670,-9999,Phones
4479,-9999,Phones
763,-9999,Phones
4237,-9999,Phones
34929,-9999,Phones
3055,-9999,Phones
49934,-9999,Phones
49377,-9999,Phones
8522,-9999,Phones
37491,-9999,Phones
26957,-9999,Phones
31997,-9999,Phones
17790,-9999,Phones
35958,-9999,Phones
37848,-9999,Phones
16806,-9999,Phones
28889,-9999,Phones
10939,-9999,Phones
8956,-9999,Phones
30609,-9999,Phones
11669,-9999,Phones
585,-9999,Phones
32901,-9999,Phones
4627,-9999,Phones
30893,-9999,Phones
40853,-9999,Phones
33350,-9999,Phones
2788,-9999,Phones
36830,-9999,Phones
38794,-9999,Phones
40711,-9999,Phones
22600,-9999,Phones
23703,-9999,Phones
31638,-9999,Phones
2764,-9999,Phones
28711,-9999,Phones
30643,-9999,Phones
29748,-9999,Phones
20211,-9999,Phones
11458,-9999,Phones
33083,-9999,Phones
587,-9999,Phones
38459,-9999,Phones
1128,-9999,Phones
46081,-9999,Phones
18824,-9999,Phones
37054,-9999,Phones
34162,-9999,Phones
11129,-9999,Phones
38863,-9999,Phones
29769,-9999,Phones
40548,-9999,Phones
29953,-9999,Phones
15309,-9999,Phones
5679,-9999,Phones
8472,-9999,Phones
3605,-9999,Phones
14030,-9999,Phones
31641,-9999,Phones
9973,-9999,Phones
12180,-9999,Phones
45716,-9999,Phones
33183,-9999,Phones
34778,-9999,Phones
36285,-9999,Phones
15565,-9999,Phones
29083,-9999,Phones
34706,-9999,Phones
45168,-9999,Phones
49746,-9999,Phones
9238,-9999,Phones
35017,-9999,Phones
14647,-9999,Phones
29731,-9999,Phones
8831,-9999,Phones
14210,-9999,Phones
13735,-9999,Phones
40953,-9999,Phones
41614,-9999,Phones
28932,-9999,Phones
30491,-9999,Phones
6124,-9999,Phones
40094,-9999,Phones
15558,-9999,Phones
1925,-9999,Phones
5600,-9999,Phones
884,-9999,Phones
42613,-9999,Phones
18292,-9999,Phones
25756,-9999,Phones
10433,-9999,Phones
11535,-9999,Phones
37469,-9999,Phones
2923,-9999,Phones
4401,-9999,Phones
26854,-9999,Phones
23156,-9999,Phones
40215,-9999,Phones
32368,-9999,Phones
48184,-9999,Phones
41018,-9999,Phones
42530,-9999,Phones
20459,-9999,Phones
40165,-9999,Phones
26887,-9999,Phones
29885,-9999,Phones
18694,-9999,Phones
31401,-9999,Phones
17014,-9999,Phones
33316,-9999,Phones
15981,-9999,Phones
20896,-9999,Phones
22921,-9999,Phones
28043,-9999,Phones
16220,-9999,Phones
1069,-9999,Phones
44185,-9999,Phones
6636,-9999,Phones
4350,-9999,Phones
35905,-9999,Phones
36941,-9999,Phones
38858,-9999,Phones
1873,-9999,Phones
28953,-9999,Phones
37227,-9999,Phones
4265,-9999,Phones
29448,-9999,Phones
33889,-9999,Phones
12925,-9999,Phones
2802,-9999,Phones
2405,-9999,Phones
32346,-9999,Phones
23421,-9999,Phones
2431,-9999,Phones
34502,-9999,Phones
45689,-9999,Phones
6425,-9999,Phones
20116,-9999,Phones
16858,-9999,Phones
38616,-9999,Phones
15498,-9999,Phones
11976,-9999,Phones
47343,-9999,Phones
18815,-9999,Phones
23768,-9999,Phones
15864,-9999,Phones
18159,-9999,Phones
36863,-9999,Phones
25556,-9999,Phones
41716,-9999,Phones
38864,-9999,Phones
28964,-9999,Phones
35484,-9999,Phones
30578,-9999,Phones
9943,-9999,Phones
31009,-9999,Phones
49328,-9999,Phones
24818,-9999,Phones
35296,-9999,Phones
23728,-9999,Phones
34626,-9999,Phones
10848,-9999,Phones
14560,-9999,Phones
37845,-9999,Phones
4058,-9999,Phones
479,-9999,Phones
19382,-9999,Phones
38694,-9999,Phones
36219,-9999,Phones
30048,-9999,Phones
35414,-9999,Phones
28850,-9999,Phones
3573,-9999,Phones
21623,-9999,Phones
47176,-9999,Phones
41705,-9999,Phones
9128,-9999,Phones
37861,-9999,Phones
48362,-9999,Phones
30544,-9999,Phones
44548,-9999,Phones
13140,-9999,Phones
49094,-9999,Phones
10177,-9999,Phones
38701,-9999,Phones
47697,-9999,Phones
6175,-9999,Phones
28124,-9999,Phones
34165,-9999,Phones
27062,-9999,Phones
41855,-9999,Phones
16901,-9999,Phones
15738,-9999,Phones
15218,-9999,Phones
34878,-9999,Phones
45718,-9999,Phones
3231,-9999,Phones
2044,-9999,Phones
8940,-9999,Phones
25143,-9999,Phones
1556,-9999,Phones
13783,-9999,Phones
42277,-9999,Phones
22222,-9999,Phones
16644,-9999,Phones
37899,-9999,Phones
24672,-9999,Phones
32320,-9999,Phones
11223,-9999,Phones
36362,-9999,Phones
20931,-9999,Phones
44592,-9999,Phones
2038,-9999,Phones
9199,-9999,Phones
29513,-9999,Phones
17125,-9999,Phones
16123,-9999,Phones
29201,-9999,Phones
29426,-9999,Phones
19991,-9999,Phones
7041,-9999,Phones
28191,-9999,Phones
1150,-9999,Phones
25784,-9999,Phones
34383,-9999,Phones
35401,-9999,Phones
31958,-9999,Phones
35865,-9999,Phones
43958,-9999,Phones
23622,-9999,Phones
17017,-9999,Phones
17769,-9999,Phones
37726,-9999,Phones
2605,-9999,Phones
43586,-9999,Phones
29334,-9999,Phones
4321,-9999,Phones
32767,-9999,Phones
34294,-9999,Phones
10652,-9999,Phones
21012,-9999,Phones
5307,-9999,Phones
19347,-9999,Phones
46869,-9999,Phones
43459,-9999,Phones
20402,-9999,Phones
4082,-9999,Phones
4956,-9999,Phones
2601,-9999,Phones
7504,-9999,Phones
4233,-9999,Phones
44904,-9999,Phones
32666,-9999,Phones
23401,-9999,Phones
41607,-9999,Phones
26281,-9999,Phones
11487,-9999,Phones
11493,-9999,Phones
7536,-9999,Phones
31228,-9999,Phones
15989,-9999,Phones
28103,-9999,Phones
49005,-9999,Phones
28047,-9999,Phones
34874,-9999,Phones
24985,-9999,Phones
9970,-9999,Phones
24525,-9999,Phones
48698,-9999,Phones
2770,-9999,Phones
24458,-9999,Phones
33474,-9999,Phones
24658,-9999,Phones
8389,-9999,Phones
27524,-9999,Phones
9980,-9999,Phones
46211,-9999,Phones
32035,-9999,Phones
45896,-9999,Phones
9137,-9999,Phones
35247,-9999,Phones
20970,-9999,Phones
38213,-9999,Phones
5978,-9999,Phones
28538,-9999,Phones
37925,-9999,Phones
34492,-9999,Phones
20526,-9999,Phones
13551,-9999,Phones
3140,-9999,Phones
34480,-9999,Phones
36964,-9999,Phones
9273,-9999,Phones
46503,-9999,Phones
15657,-9999,Phones
40552,-9999,Phones
28170,-9999,Phones
46725,-9999,Phones
21958,-9999,Phones
43817,-9999,Phones
43262,-9999,Phones
47734,-9999,Phones
876,-9999,Phones
30051,-9999,Phones
9665,-9999,Phones
29441,-9999,Phones
20298,-9999,Phones
32569,-9999,Phones
37304,-9999,Phones
14655,-9999,Phones
31434,-9999,Phones
31851,-9999,Phones
8255,-9999,Phones
3863,-9999,Phones
23368,-9999,Phones
18401,-9999,Phones
31399,-9999,Phones
14893,-9999,Phones
12424,-9999,Phones
22573,-9999,Phones
48182,-9999,Phones
43582,-9999,Phones
6391,-9999,Phones
49331,-9999,Phones
26943,-9999,Phones
49798,-9999,Phones
27418,-9999,Phones
26051,-9999,Phones
9643,-9999,Phones
18496,-9999,Phones
8601,-9999,Phones
38369,-9999,Phones
42021,-9999,Phones
37829,-9999,Phones
8655,-9999,Phones
45676,-9999,Phones
1169,-9999,Phones
18682,-9999,Phones
15872,-9999,Phones
19271,-9999,Phones
13519,-9999,Phones
20617,-9999,Phones
14705,-9999,Phones
48339,-9999,Phones
1325,-9999,Phones
27204,-9999,Phones
28548,-9999,Phones
41106,-9999,Phones
8364,-9999,Phones
28991,-9999,Phones
34993,-9999,Phones
21263,-9999,Phones
5305,-9999,Phones
19767,-9999,Phones
3746,-9999,Phones
43623,-9999,Phones
15078,-9999,Phones
18941,-9999,Phones
35351,-9999,Phones
23305,-9999,Phones
482,-9999,Phones
7710,-9999,Phones
26627,-9999,Phones
32565,-9999,Phones
2382,-9999,Phones
20856,-9999,Phones
29567,-9999,Phones
30137,-9999,Phones
24282,-9999,Phones
19052,-9999,Phones
34777,-9999,Phones
45449,-9999,Phones
17696,-9999,Phones
6233,-9999,Phones
4972,-9999,Phones
19257,-9999,Phones
33994,-9999,Phones
13053,-9999,Phones
6147,-9999,Phones
44831,-9999,Phones
21697,-9999,Phones
12141,-9999,Phones
36503,-9999,Phones
11109,-9999,Phones
31423,-9999,Phones
28063,-9999,Phones
46128,-9999,Phones
29076,-9999,Phones
38487,-9999,Phones
12163,-9999,Phones
19856,-9999,Phones
5809,-9999,Phones
21460,-9999,Phones
5109,-9999,Phones
35871,-9999,Phones
17865,-9999,Phones
46506,-9999,Phones
14379,-9999,Phones
47605,-9999,Phones
40564,-9999,Phones
12071,-9999,Phones
23088,-9999,Phones
47720,-9999,Phones
41403,-9999,Phones
25363,-9999,Phones
8283,-9999,Phones
16831,-9999,Phones
31313,-9999,Phones
45236,-9999,Phones
37599,-9999,Phones
41805,-9999,Phones
31330,-9999,Phones
9479,-9999,Phones
9513,-9999,Phones
8097,-9999,Phones
15167,-9999,Phones
43732,-9999,Phones
31806,-9999,Phones
46352,-9999,Phones
39904,-9999,Phones
4677,-9999,Phones
4292,-9999,Phones
8487,-9999,Phones
18319,-9999,Phones
27539,-9999,Phones
24524,-9999,Phones
9903,-9999,Phones
49167,-9999,Phones
8397,-9999,Phones
24855,-9999,Phones
33680,-9999,Phones
9567,-9999,Phones
7745,-9999,Phones
12439,-9999,Phones
18332,-9999,Phones
40072,-9999,Phones
47316,-9999,Phones
1232,-9999,Phones
45174,-9999,Phones
26641,-9999,Phones
46913,-9999,Phones
1378,-9999,Phones
32141,-9999,Phones
11808,-9999,Phones
33530,-9999,Phones
20668,-9999,Phones
18019,-9999,Phones
29978,-9999,Phones
19189,-9999,Phones
17864,-9999,Phones
16997,-9999,Phones
2969,-9999,Phones
34850,-9999,Phones
20640,-9999,Phones
41355,-9999,Phones
28525,-9999,Phones
29865,-9999,Phones
38406,-9999,Phones
41508,-9999,Phones
32284,-9999,Phones
20391,-9999,Phones
11510,-9999,Phones
21961,-9999,Phones
47714,-9999,Phones
37618,-9999,Phones
41920,-9999,Phones
44542,-9999,Phones
4207,-9999,Phones
15699,-9999,Phones
959,-9999,Phones
45902,-9999,Phones
14619,-9999,Phones
14791,-9999,Phones
3187,-9999,Phones
19252,-9999,Phones
27716,-9999,Phones
15492,-9999,Phones
47115,-9999,Phones
25226,-9999,Phones
10394,-9999,Phones
21907,-9999,Phones
6764,-9999,Phones
34255,-9999,Phones
11507,-9999,Phones
13960,-9999,Phones
49387,-9999,Phones
49999,-9999,Phones
22224,-9999,Phones
153,-9999,Phones
14965,-9999,Phones
25744,-9999,Phones
15297,-9999,Phones
245,-9999,Phones
28,-9999,Phones
26272,-9999,Phones
27575,-9999,Phones
5637,-9999,Phones
11980,-9999,Phones
21299,-9999,Phones
5500,-9999,Phones
46669,-9999,Phones
8555,-9999,Phones
42550,-9999,Phones
36366,-9999,Phones
23692,-9999,Phones
15089,-9999,Phones
8279,-9999,Phones
47794,-9999,Phones
10506,-9999,Phones
47669,-9999,Phones
212,-9999,Phones
29509,-9999,Phones
9204,-9999,Phones
3237,-9999,Phones
7791,-9999,Phones
25824,-9999,Phones
24926,-9999,Phones
45977,-9999,Phones
22195,-9999,Phones
31588,-9999,Phones
19953,-9999,Phones
41037,-9999,Phones
26703,-9999,Phones
30191,-9999,Phones
18704,-9999,Phones
2558,-9999,Phones
20449,-9999,Phones
32603,-9999,Phones
49056,-9999,Phones
49314,-9999,Phones
40529,-9999,Phones
18714,-9999,Phones
22473,-9999,Phones
8649,-9999,Phones
23501,-9999,Phones
38952,-9999,Phones
6964,-9999,Phones
25847,-9999,Phones
25773,-9999,Phones
24267,-9999,Phones
13230,-9999,Phones
15036,-9999,Phones
11187,-9999,Phones
36019,-9999,Phones
30978,-9999,Phones
31854,-9999,Phones
1225,-9999,Phones
29921,-9999,Phones
41245,-9999,Phones
34137,-9999,Phones
47452,-9999,Phones
30245,-9999,Phones
42143,-9999,Phones
28643,-9999,Phones
15256,-9999,Phones
18392,-9999,Phones
10697,-9999,Phones
3527,-9999,Phones
1292,-9999,Phones
41544,-9999,Phones
31488,-9999,Phones
47166,-9999,Phones
6979,-9999,Phones
33267,-9999,Phones
47724,-9999,Phones
13964,-9999,Phones
32839,-9999,Phones
9466,-9999,Phones
9442,-9999,Phones
7697,-9999,Phones
39088,-9999,Phones
20577,-9999,Phones
29450,-9999,Phones
23881,-9999,Phones
44890,-9999,Phones
13204,-9999,Phones
21895,-9999,Phones
41655,-9999,Phones
37968,-9999,Phones
9028,-9999,Phones
1187,-9999,Phones
14809,-9999,Phones
36599,-9999,Phones
26561,-9999,Phones
32695,-9999,Phones
42938,-9999,Phones
13925,-9999,Phones
38217,-9999,Phones
44255,-9999,Phones
33967,-9999,Phones
46053,-9999,Phones
37548,-9999,Phones
16825,-9999,Phones
28129,-9999,Phones
15883,-9999,Phones
25864,-9999,Phones
41959,-9999,Phones
21457,-9999,Phones
31932,-9999,Phones
13737,-9999,Phones
45575,-9999,Phones
26894,-9999,Phones
40913,-9999,Phones
21823,-9999,Phones
21542,-9999,Phones
24201,-9999,Phones
32604,-9999,Phones
46396,-9999,Phones
20149,-9999,Phones
29153,-9999,Phones
48748,-9999,Phones
24000,-9999,Phones
12836,-9999,Phones
17364,-9999,Phones
1300,-9999,Phones
30057,-9999,Phones
30144,-9999,Phones
47847,-9999,Phones
11071,-9999,Phones
26252,-9999,Phones
32966,-9999,Phones
30157,-9999,Phones
26286,-9999,Phones
44246,-9999,Phones
2587,-9999,Phones
9630,-9999,Phones
4183,-9999,Phones
1856,-9999,Phones
47781,-9999,Phones
46592,-9999,Phones
6676,-9999,Phones
48826,-9999,Phones
32724,-9999,Phones
2311,-9999,Phones
11240,-9999,Phones
19293,-9999,Phones
5030,-9999,Phones
24514,-9999,Phones
12949,-9999,Phones
48067,-9999,Phones
48703,-9999,Phones
19946,-9999,Phones
44317,-9999,Phones
27344,-9999,Phones
19401,-9999,Phones
25916,-9999,Phones
45803,-9999,Phones
27160,-9999,Phones
42697,-9999,Phones
45069,-9999,Phones
20436,-9999,Phones
32237,-9999,Phones
40835,-9999,Phones
13636,-9999,Phones
34577,-9999,Phones
2499,-9999,Phones
8802,-9999,Phones
16707,-9999,Phones
18142,-9999,Phones
45489,-9999,Phones
12863,-9999,Phones
20470,-9999,Phones
42767,-9999,Phones
19935,-9999,Phones
40436,-9999,Phones
1562,-9999,Phones
44390,-9999,Phones
37328,-9999,Phones
46515,-9999,Phones
1729,-9999,Phones
33918,-9999,Phones
9152,-9999,Phones
4958,-9999,Phones
30405,-9999,Phones
14946,-9999,Phones
18639,-9999,Phones
10544,-9999,Phones
9469,-9999,Phones
11326,-9999,Phones
25762,-9999,Phones
17539,-9999,Phones
48715,-9999,Phones
8814,-9999,Phones
5280,-9999,Phones
29169,-9999,Phones
46017,-9999,Phones
1201,-9999,Phones
29618,-9999,Phones
12670,-9999,Phones
43062,-9999,Phones
10060,-9999,Phones
41940,-9999,Phones
33604,-9999,Phones
29674,-9999,Phones
23409,-9999,Phones
24349,-9999,Phones
30105,-9999,Phones
24128,-9999,Phones
28708,-9999,Phones
30065,-9999,Phones
40589,-9999,Phones
6622,-9999,Phones
